"Time","Subsystem #1|Substep|box|CTLs|Vars|Pload1","Subsystem #1|Substep|box|CTLs|Vars|Ppv1"
0.9642,191.6645293,192.3483525
0.96425,190.4168584,192.2162017
0.9643,191.8585675,192.2228127
0.96435,190.6047176,192.0294829
0.9644,191.885804,192.0289551
0.96445,190.6290245,191.8554404
0.9645,191.9063558,191.8729799
0.96455,190.6467858,191.7167693
0.9646,191.9204628,191.7509369
0.96465,190.658295,191.6109222
0.9647,191.9283856,191.660712
0.96475,190.6638039,191.5359304
0.9648,191.9303653,191.6004091
0.96485,190.663547,191.489948
0.9649,192.0391155,191.5165068
0.96495,190.768412,191.3423856
0.965,192.5331387,191.3087176
0.96505,191.2346926,191.0762058
0.9651,192.3520607,191.0382736
0.96515,191.056045,190.8285429
0.9652,192.1762903,190.8116189
0.96525,190.8826299,190.6220802
0.9653,191.5682477,190.6245818
0.96535,190.3020298,190.4539115
0.9654,192.0369159,190.4227922
0.96545,190.7436832,190.1925169
0.9655,191.835216,190.1569557
0.96555,190.5449974,189.9496184
0.9656,191.2041611,189.935289
0.96565,189.9419902,189.7483377
0.9657,191.6457675,189.7017584
0.96575,190.3572891,189.4564541
0.9658,191.9458517,189.3546964
0.96585,190.634593,189.055897
