"Time","Subsystem #1|Substep|box|Li-ion Battery|LIBAT|SOC"
0.0241,54.39764958
0.02415,54.3976499
0.0242,54.3976502
0.02425,54.39765052
0.0243,54.39765083
0.02435,54.39765114
0.0244,54.39765145
0.02445,54.39765176
0.0245,54.39765207
0.02455,54.39765238
0.0246,54.39765269
0.02465,54.39765301
0.0247,54.39765331
0.02475,54.39765363
0.0248,54.39765394
0.02485,54.39765425
0.0249,54.39765455
0.02495,54.39765487
0.025,54.39765517
0.02505,54.39765549
0.0251,54.39765579
0.02515,54.39765611
0.0252,54.39765642
0.02525,54.39765673
0.0253,54.39765704
0.02535,54.39765736
0.0254,54.39765766
0.02545,54.39765798
0.0255,54.39765828
0.02555,54.3976586
0.0256,54.3976589
0.02565,54.39765922
0.0257,54.39765953
0.02575,54.39765984
0.0258,54.39766015
0.02585,54.39766046
0.0259,54.39766077
0.02595,54.39766108
0.026,54.39766139
0.02605,54.3976617
0.0261,54.397662
0.02615,54.39766231
0.0262,54.39766262
0.02625,54.39766293
0.0263,54.39766323
0.02635,54.39766355
0.0264,54.39766385
0.02645,54.39766417
0.0265,54.39766447
0.02655,54.39766479
0.0266,54.39766509
0.02665,54.39766541
0.0267,54.39766572
0.02675,54.39766603
0.0268,54.39766633
0.02685,54.39766665
0.0269,54.39766695
0.02695,54.39766726
0.027,54.39766757
0.02705,54.39766788
0.0271,54.39766819
0.02715,54.3976685
0.0272,54.3976688
0.02725,54.39766911
0.0273,54.39766942
0.02735,54.39766973
0.0274,54.39767004
0.02745,54.39767035
0.0275,54.39767066
0.02755,54.39767097
0.0276,54.39767128
0.02765,54.3976716
0.0277,54.3976719
0.02775,54.39767222
0.0278,54.39767253
0.02785,54.39767285
0.0279,54.39767315
0.02795,54.39767347
0.028,54.39767377
0.02805,54.39767409
0.0281,54.39767439
0.02815,54.39767471
0.0282,54.39767501
0.02825,54.39767532
0.0283,54.39767563
0.02835,54.39767594
0.0284,54.39767625
0.02845,54.39767656
0.0285,54.39767687
0.02855,54.39767718
0.0286,54.39767749
0.02865,54.39767781
0.0287,54.39767812
0.02875,54.39767843
0.0288,54.39767874
0.02885,54.39767906
0.0289,54.39767937
0.02895,54.39767968
0.029,54.39767999
0.02905,54.39768031
0.0291,54.39768062
0.02915,54.39768093
0.0292,54.39768124
0.02925,54.39768156
0.0293,54.39768187
0.02935,54.39768218
0.0294,54.39768249
0.02945,54.3976828
0.0295,54.39768311
0.02955,54.39768342
0.0296,54.39768373
0.02965,54.39768404
0.0297,54.39768435
0.02975,54.39768467
0.0298,54.39768498
0.02985,54.39768529
0.0299,54.3976856
0.02995,54.39768592
0.03,54.39768623
0.03005,54.39768655
0.0301,54.39768686
0.03015,54.39768718
0.0302,54.39768749
0.03025,54.39768781
0.0303,54.39768812
0.03035,54.39768844
0.0304,54.39768875
0.03045,54.39768907
0.0305,54.39768938
0.03055,54.3976897
0.0306,54.39769001
0.03065,54.39769033
0.0307,54.39769063
0.03075,54.39769095
0.0308,54.39769126
0.03085,54.39769157
0.0309,54.39769188
0.03095,54.39769219
0.031,54.39769249
0.03105,54.3976928
0.0311,54.39769311
0.03115,54.39769342
0.0312,54.39769373
0.03125,54.39769404
0.0313,54.39769434
0.03135,54.39769466
0.0314,54.39769496
0.03145,54.39769528
0.0315,54.39769558
0.03155,54.3976959
0.0316,54.39769621
0.03165,54.39769652
0.0317,54.39769683
0.03175,54.39769714
0.0318,54.39769745
0.03185,54.39769777
0.0319,54.39769808
0.03195,54.39769839
0.032,54.3976987
0.03205,54.39769902
0.0321,54.39769932
0.03215,54.39769964
0.0322,54.39769994
0.03225,54.39770025
0.0323,54.39770055
0.03235,54.39770086
0.0324,54.39770116
0.03245,54.39770147
0.0325,54.39770177
0.03255,54.39770208
0.0326,54.39770238
0.03265,54.39770269
0.0327,54.39770299
0.03275,54.3977033
0.0328,54.3977036
0.03285,54.39770391
0.0329,54.39770421
0.03295,54.39770452
0.033,54.39770483
0.03305,54.39770514
0.0331,54.39770544
0.03315,54.39770576
0.0332,54.39770606
0.03325,54.39770637
0.0333,54.39770667
0.03335,54.39770698
0.0334,54.39770728
0.03345,54.39770759
0.0335,54.3977079
0.03355,54.39770821
0.0336,54.39770852
0.03365,54.39770883
0.0337,54.39770913
0.03375,54.39770944
0.0338,54.39770975
0.03385,54.39771006
0.0339,54.39771037
0.03395,54.39771068
0.034,54.39771099
0.03405,54.3977113
0.0341,54.39771161
0.03415,54.39771192
0.0342,54.39771222
0.03425,54.39771254
0.0343,54.39771284
0.03435,54.39771316
0.0344,54.39771346
0.03445,54.39771377
0.0345,54.39771408
0.03455,54.39771439
0.0346,54.39771469
0.03465,54.397715
0.0347,54.39771531
0.03475,54.39771562
0.0348,54.39771593
0.03485,54.39771624
0.0349,54.39771655
0.03495,54.39771686
0.035,54.39771717
0.03505,54.39771749
0.0351,54.39771779
0.03515,54.39771811
0.0352,54.39771842
0.03525,54.39771873
0.0353,54.39771904
0.03535,54.39771936
0.0354,54.39771966
0.03545,54.39771997
0.0355,54.39772027
0.03555,54.39772058
0.0356,54.39772088
0.03565,54.39772119
0.0357,54.3977215
0.03575,54.39772181
0.0358,54.39772211
0.03585,54.39772242
0.0359,54.39772272
0.03595,54.39772303
0.036,54.39772334
0.03605,54.39772365
0.0361,54.39772396
0.03615,54.39772427
0.0362,54.39772457
0.03625,54.39772489
0.0363,54.39772519
0.03635,54.39772551
0.0364,54.39772582
0.03645,54.39772613
0.0365,54.39772644
0.03655,54.39772675
0.0366,54.39772705
0.03665,54.39772736
0.0367,54.39772766
0.03675,54.39772797
0.0368,54.39772828
0.03685,54.39772858
0.0369,54.39772888
0.03695,54.39772919
0.037,54.39772949
0.03705,54.39772979
0.0371,54.39773008
0.03715,54.39773039
0.0372,54.39773068
0.03725,54.39773099
0.0373,54.39773128
0.03735,54.39773159
0.0374,54.39773189
0.03745,54.39773219
0.0375,54.39773249
0.03755,54.3977328
0.0376,54.3977331
0.03765,54.3977334
0.0377,54.3977337
0.03775,54.39773401
0.0378,54.39773431
0.03785,54.39773462
0.0379,54.39773492
0.03795,54.39773523
0.038,54.39773553
0.03805,54.39773584
0.0381,54.39773614
0.03815,54.39773645
0.0382,54.39773676
0.03825,54.39773707
0.0383,54.39773737
0.03835,54.39773769
0.0384,54.39773799
0.03845,54.3977383
0.0385,54.39773861
0.03855,54.39773892
0.0386,54.39773923
0.03865,54.39773954
0.0387,54.39773985
0.03875,54.39774016
0.0388,54.39774047
0.03885,54.39774079
0.0389,54.39774109
0.03895,54.39774141
0.039,54.39774171
0.03905,54.39774203
0.0391,54.39774233
0.03915,54.39774265
0.0392,54.39774295
0.03925,54.39774326
0.0393,54.39774357
0.03935,54.39774388
0.0394,54.39774419
0.03945,54.39774449
0.0395,54.3977448
0.03955,54.39774511
0.0396,54.39774541
0.03965,54.39774572
0.0397,54.39774603
0.03975,54.39774634
0.0398,54.39774664
0.03985,54.39774695
0.0399,54.39774726
0.03995,54.39774757
0.04,54.39774788
0.04005,54.39774819
0.0401,54.3977485
0.04015,54.39774881
0.0402,54.39774912
0.04025,54.39774943
0.0403,54.39774974
0.04035,54.39775005
0.0404,54.39775036
0.04045,54.39775067
0.0405,54.39775098
0.04055,54.39775129
0.0406,54.3977516
0.04065,54.39775191
0.0407,54.39775222
0.04075,54.39775253
0.0408,54.39775284
0.04085,54.39775315
0.0409,54.39775346
0.04095,54.39775377
0.041,54.39775408
0.04105,54.39775439
0.0411,54.3977547
0.04115,54.39775501
0.0412,54.39775532
0.04125,54.39775563
0.0413,54.39775594
0.04135,54.39775625
0.0414,54.39775655
0.04145,54.39775686
0.0415,54.39775716
0.04155,54.39775747
0.0416,54.39775778
0.04165,54.39775809
0.0417,54.39775839
0.04175,54.39775871
0.0418,54.39775901
0.04185,54.39775932
0.0419,54.39775962
0.04195,54.39775993
0.042,54.39776024
0.04205,54.39776055
0.0421,54.39776085
0.04215,54.39776116
0.0422,54.39776147
0.04225,54.39776178
0.0423,54.39776209
0.04235,54.3977624
0.0424,54.39776271
0.04245,54.39776302
0.0425,54.39776333
0.04255,54.39776364
0.0426,54.39776394
0.04265,54.39776425
0.0427,54.39776455
0.04275,54.39776486
0.0428,54.39776516
0.04285,54.39776546
0.0429,54.39776576
0.04295,54.39776607
0.043,54.39776637
0.04305,54.39776668
0.0431,54.39776698
0.04315,54.39776729
0.0432,54.39776759
0.04325,54.3977679
0.0433,54.39776821
0.04335,54.39776852
0.0434,54.39776882
0.04345,54.39776913
0.0435,54.39776944
0.04355,54.39776975
0.0436,54.39777005
0.04365,54.39777037
0.0437,54.39777067
0.04375,54.39777098
0.0438,54.39777129
0.04385,54.3977716
0.0439,54.39777191
0.04395,54.39777223
0.044,54.39777253
0.04405,54.39777285
0.0441,54.39777315
0.04415,54.39777346
0.0442,54.39777377
0.04425,54.39777408
0.0443,54.39777438
0.04435,54.39777469
0.0444,54.397775
0.04445,54.39777531
0.0445,54.39777561
0.04455,54.39777592
0.0446,54.39777622
0.04465,54.39777653
0.0447,54.39777684
0.04475,54.39777715
0.0448,54.39777745
0.04485,54.39777776
0.0449,54.39777807
0.04495,54.39777838
0.045,54.39777868
0.04505,54.39777899
0.0451,54.3977793
0.04515,54.39777961
0.0452,54.39777992
0.04525,54.39778023
0.0453,54.39778054
0.04535,54.39778086
0.0454,54.39778116
0.04545,54.39778147
0.0455,54.39778178
0.04555,54.39778209
0.0456,54.3977824
0.04565,54.39778271
0.0457,54.39778301
0.04575,54.39778332
0.0458,54.39778362
0.04585,54.39778394
0.0459,54.39778424
0.04595,54.39778455
0.046,54.39778486
0.04605,54.39778517
0.0461,54.39778548
0.04615,54.39778579
0.0462,54.3977861
0.04625,54.39778641
0.0463,54.39778672
0.04635,54.39778703
0.0464,54.39778734
0.04645,54.39778765
0.0465,54.39778796
0.04655,54.39778827
0.0466,54.39778858
0.04665,54.39778889
0.0467,54.3977892
0.04675,54.39778951
0.0468,54.39778982
0.04685,54.39779014
0.0469,54.39779044
0.04695,54.39779075
0.047,54.39779106
0.04705,54.39779137
0.0471,54.39779167
0.04715,54.39779198
0.0472,54.39779229
0.04725,54.3977926
0.0473,54.3977929
0.04735,54.39779321
0.0474,54.39779352
0.04745,54.39779383
0.0475,54.39779414
0.04755,54.39779445
0.0476,54.39779476
0.04765,54.39779507
0.0477,54.39779538
0.04775,54.39779569
0.0478,54.397796
0.04785,54.39779631
0.0479,54.39779661
0.04795,54.39779692
0.048,54.39779723
0.04805,54.39779753
0.0481,54.39779783
0.04815,54.39779813
0.0482,54.39779843
0.04825,54.39779874
0.0483,54.39779903
0.04835,54.39779934
0.0484,54.39779963
0.04845,54.39779994
0.0485,54.39780023
0.04855,54.39780054
0.0486,54.39780083
0.04865,54.39780114
0.0487,54.39780144
0.04875,54.39780174
0.0488,54.39780204
0.04885,54.39780235
0.0489,54.39780265
0.04895,54.39780295
0.049,54.39780325
0.04905,54.39780356
0.0491,54.39780386
0.04915,54.39780417
0.0492,54.39780447
0.04925,54.39780478
0.0493,54.39780508
0.04935,54.39780539
0.0494,54.39780569
0.04945,54.397806
0.0495,54.3978063
0.04955,54.39780661
0.0496,54.39780691
0.04965,54.39780722
0.0497,54.39780752
0.04975,54.39780783
0.0498,54.39780813
0.04985,54.39780844
0.0499,54.39780875
0.04995,54.39780906
0.05,54.39780936
0.05005,54.39780967
0.0501,54.39780998
0.05015,54.39781029
0.0502,54.3978106
0.05025,54.39781091
0.0503,54.39781121
0.05035,54.39781153
0.0504,54.39781184
0.05045,54.39781215
0.0505,54.39781246
0.05055,54.39781277
0.0506,54.39781308
0.05065,54.39781339
0.0507,54.3978137
0.05075,54.39781401
0.0508,54.39781432
0.05085,54.39781463
0.0509,54.39781493
0.05095,54.39781524
0.051,54.39781554
0.05105,54.39781585
0.0511,54.39781615
0.05115,54.39781646
0.0512,54.39781676
0.05125,54.39781707
0.0513,54.39781738
0.05135,54.39781768
0.0514,54.39781798
0.05145,54.39781829
0.0515,54.39781859
0.05155,54.3978189
0.0516,54.3978192
0.05165,54.39781951
0.0517,54.39781982
0.05175,54.39782013
0.0518,54.39782043
0.05185,54.39782074
0.0519,54.39782105
0.05195,54.39782136
0.052,54.39782166
0.05205,54.39782198
0.0521,54.39782228
0.05215,54.39782259
0.0522,54.3978229
0.05225,54.39782321
0.0523,54.39782352
0.05235,54.39782384
0.0524,54.39782415
0.05245,54.39782446
0.0525,54.39782477
0.05255,54.39782508
0.0526,54.39782539
0.05265,54.39782571
0.0527,54.39782602
0.05275,54.39782633
0.0528,54.39782664
0.05285,54.39782695
0.0529,54.39782725
0.05295,54.39782756
0.053,54.39782786
0.05305,54.39782817
0.0531,54.39782848
0.05315,54.39782878
0.0532,54.39782908
0.05325,54.39782939
0.0533,54.39782969
0.05335,54.39783
0.0534,54.3978303
0.05345,54.39783061
0.0535,54.39783092
0.05355,54.39783123
0.0536,54.39783153
0.05365,54.39783184
0.0537,54.39783215
0.05375,54.39783246
0.0538,54.39783276
0.05385,54.39783307
0.0539,54.39783338
0.05395,54.39783369
0.054,54.397834
0.05405,54.39783431
0.0541,54.39783462
0.05415,54.39783493
0.0542,54.39783524
0.05425,54.39783556
0.0543,54.39783587
0.05435,54.39783618
0.0544,54.39783649
0.05445,54.39783681
0.0545,54.39783712
0.05455,54.39783744
0.0546,54.39783775
0.05465,54.39783806
0.0547,54.39783837
0.05475,54.39783868
0.0548,54.39783898
0.05485,54.39783929
0.0549,54.3978396
0.05495,54.39783991
0.055,54.39784021
0.05505,54.39784052
0.0551,54.39784083
0.05515,54.39784114
0.0552,54.39784144
0.05525,54.39784175
0.0553,54.39784206
0.05535,54.39784237
0.0554,54.39784268
0.05545,54.39784299
0.0555,54.3978433
0.05555,54.39784362
0.0556,54.39784392
0.05565,54.39784424
0.0557,54.39784455
0.05575,54.39784486
0.0558,54.39784517
0.05585,54.39784548
0.0559,54.39784579
0.05595,54.3978461
0.056,54.3978464
0.05605,54.39784671
0.0561,54.39784701
0.05615,54.39784732
0.0562,54.39784762
0.05625,54.39784792
0.0563,54.39784822
0.05635,54.39784853
0.0564,54.39784883
0.05645,54.39784914
0.0565,54.39784944
0.05655,54.39784975
0.0566,54.39785005
0.05665,54.39785036
0.0567,54.39785066
0.05675,54.39785097
0.0568,54.39785128
0.05685,54.39785159
0.0569,54.39785189
0.05695,54.3978522
0.057,54.39785251
0.05705,54.39785282
0.0571,54.39785313
0.05715,54.39785344
0.0572,54.39785375
0.05725,54.39785406
0.0573,54.39785437
0.05735,54.39785468
0.0574,54.39785499
0.05745,54.3978553
0.0575,54.39785561
0.05755,54.39785592
0.0576,54.39785623
0.05765,54.39785654
0.0577,54.39785685
0.05775,54.39785716
0.0578,54.39785747
0.05785,54.39785779
0.0579,54.3978581
0.05795,54.39785841
0.058,54.39785872
0.05805,54.39785903
0.0581,54.39785934
0.05815,54.39785965
0.0582,54.39785996
0.05825,54.39786027
0.0583,54.39786058
0.05835,54.39786089
0.0584,54.3978612
0.05845,54.39786151
0.0585,54.39786182
0.05855,54.39786213
0.0586,54.39786243
0.05865,54.39786274
0.0587,54.39786305
0.05875,54.39786336
0.0588,54.39786366
0.05885,54.39786397
0.0589,54.39786428
0.05895,54.39786459
0.059,54.3978649
0.05905,54.39786521
0.0591,54.39786552
0.05915,54.39786584
0.0592,54.39786614
0.05925,54.39786646
0.0593,54.39786677
0.05935,54.39786708
0.0594,54.39786739
0.05945,54.39786771
0.0595,54.39786802
0.05955,54.39786834
0.0596,54.39786865
0.05965,54.39786896
0.0597,54.39786927
0.05975,54.39786958
0.0598,54.39786989
0.05985,54.39787021
0.0599,54.39787052
0.05995,54.39787083
0.06,54.39787114
0.06005,54.39787146
0.0601,54.39787177
0.06015,54.39787209
0.0602,54.3978724
0.06025,54.39787272
0.0603,54.39787303
0.06035,54.39787335
0.0604,54.39787367
0.06045,54.39787398
0.0605,54.39787429
0.06055,54.3978746
0.0606,54.39787491
0.06065,54.39787522
0.0607,54.39787553
0.06075,54.39787584
0.0608,54.39787614
0.06085,54.39787645
0.0609,54.39787675
0.06095,54.39787706
0.061,54.39787737
0.06105,54.39787768
0.0611,54.39787798
0.06115,54.3978783
0.0612,54.3978786
0.06125,54.39787892
0.0613,54.39787922
0.06135,54.39787954
0.0614,54.39787984
0.06145,54.39788016
0.0615,54.39788047
0.06155,54.39788078
0.0616,54.39788109
0.06165,54.3978814
0.0617,54.39788171
0.06175,54.39788203
0.0618,54.39788234
0.06185,54.39788265
0.0619,54.39788296
0.06195,54.39788327
0.062,54.39788357
0.06205,54.39788388
0.0621,54.39788418
0.06215,54.39788449
0.0622,54.39788479
0.06225,54.39788509
0.0623,54.39788539
0.06235,54.39788569
0.0624,54.39788598
0.06245,54.39788628
0.0625,54.39788657
0.06255,54.39788687
0.0626,54.39788716
0.06265,54.39788746
0.0627,54.39788776
0.06275,54.39788806
0.0628,54.39788835
0.06285,54.39788866
0.0629,54.39788895
0.06295,54.39788925
0.063,54.39788955
0.06305,54.39788985
0.0631,54.39789015
0.06315,54.39789045
0.0632,54.39789075
