"Time","Subsystem #1|Substep|box|Li-ion Battery|LIBAT|SOC"
0.0347,50.37514754
0.03475,50.37514754
0.0348,50.37514756
0.03485,50.37514756
0.0349,50.37514758
0.03495,50.37514758
0.035,50.3751476
0.03505,50.3751476
0.0351,50.37514761
0.03515,50.37514762
0.0352,50.37514763
0.03525,50.37514763
0.0353,50.37514764
0.03535,50.37514765
0.0354,50.37514766
0.03545,50.37514766
0.0355,50.37514767
0.03555,50.37514767
0.0356,50.37514768
0.03565,50.37514768
0.0357,50.37514769
0.03575,50.37514769
0.0358,50.3751477
0.03585,50.37514771
0.0359,50.37514772
0.03595,50.37514773
0.036,50.37514774
0.03605,50.37514774
0.0361,50.37514775
0.03615,50.37514775
0.0362,50.37514776
0.03625,50.37514777
0.0363,50.37514778
0.03635,50.37514778
0.0364,50.37514779
0.03645,50.37514779
0.0365,50.37514781
0.03655,50.37514781
0.0366,50.37514782
0.03665,50.37514782
0.0367,50.37514783
0.03675,50.37514783
0.0368,50.37514785
0.03685,50.37514785
0.0369,50.37514786
0.03695,50.37514786
0.037,50.37514787
0.03705,50.37514788
0.0371,50.37514789
0.03715,50.37514789
0.0372,50.3751479
0.03725,50.3751479
0.0373,50.37514791
0.03735,50.37514791
0.0374,50.37514792
0.03745,50.37514793
0.0375,50.37514794
0.03755,50.37514794
0.0376,50.37514796
0.03765,50.37514796
0.0377,50.37514798
0.03775,50.37514799
0.0378,50.375148
0.03785,50.37514801
0.0379,50.37514803
0.03795,50.37514804
0.038,50.37514805
0.03805,50.37514806
0.0381,50.37514808
0.03815,50.37514808
0.0382,50.3751481
0.03825,50.37514811
0.0383,50.37514812
0.03835,50.37514813
0.0384,50.37514815
0.03845,50.37514816
0.0385,50.37514817
0.03855,50.37514818
0.0386,50.37514819
0.03865,50.3751482
0.0387,50.37514821
0.03875,50.37514821
0.0388,50.37514822
0.03885,50.37514822
0.0389,50.37514823
0.03895,50.37514824
0.039,50.37514825
0.03905,50.37514825
0.0391,50.37514827
0.03915,50.37514827
0.0392,50.37514829
0.03925,50.3751483
0.0393,50.37514831
0.03935,50.37514832
0.0394,50.37514833
